all_avg_loss,all_avg_mae,all_val_mae
0.001804171047406271,13.969408988952637
0.0009080541564617306,10.172762870788574
0.0007346041151322424,8.973955154418945
0.0005648551718331874,7.858962535858154
0.00045003790655755437,7.069181442260742
0.0003959780813602265,6.624912261962891
0.00032482995200552975,6.102176666259766
0.00027656202568323353,5.584028720855713
0.00024126799253281205,5.21339225769043
0.00022202748783456627,5.000407695770264
0.00019582984714361373,4.671933174133301
0.0001704249152680859,4.391372203826904
0.00016741306048061232,4.323603630065918
0.00014898096684191843,4.108342170715332
0.00014050204004888655,3.980238676071167
0.00011826827354525448,3.642806053161621
0.0001079991315418738,3.483140230178833
0.00010311971975170309,3.398660182952881
9.550832091917983e-05,3.282609224319458
8.449881908745738e-05,3.053079843521118
8.415742860961472e-05,3.0622918605804443
7.403792005789e-05,2.88078236579895
7.129553490813123e-05,2.8270304203033447
6.618567502300721e-05,2.724064588546753
6.09703537702444e-05,2.6164419651031494
5.460277789097745e-05,2.493701696395874
5.182765724384808e-05,2.413830041885376
5.102339815493906e-05,2.3871772289276123
4.6260617673397063e-05,2.268681287765503
4.40069317119196e-05,2.2348272800445557
3.9726125978631897e-05,2.0989465713500977
3.8781642961112086e-05,2.0859525203704834
3.718920852406882e-05,2.0356266498565674
3.476419293292565e-05,1.9872180223464966
3.099648904026253e-05,1.8907699584960938
3.0572628647860254e-05,1.8474944829940796
2.7954899278483934e-05,1.7673345804214478
2.818499794557283e-05,1.7768795490264893
2.4996972115332028e-05,1.6688165664672852
2.3975479380169417e-05,1.644716739654541
2.3156690231189715e-05,1.6070321798324585
2.187932754168287e-05,1.5740240812301636
2.0686411426140693e-05,1.5176095962524414
1.9548272939573506e-05,1.475468397140503
1.84372421426815e-05,1.4195631742477417
1.7486584019934527e-05,1.4140503406524658
1.754951459588483e-05,1.385939359664917
1.552783189708862e-05,1.3394804000854492
1.5799856041667225e-05,1.3392378091812134
1.4956021077523474e-05,1.2884975671768188
1.3229000219325826e-05,1.2372642755508423
1.4352822008731891e-05,1.2665228843688965
1.3265192310427664e-05,1.2245850563049316
1.3362598210733267e-05,1.230690836906433
1.3819503783452091e-05,1.2409446239471436
1.3721334589718026e-05,1.2441794872283936
1.3506877312465804e-05,1.2419748306274414
1.3559985040956235e-05,1.233548641204834
1.3046622057117929e-05,1.202118158340454
1.3231694160822372e-05,1.223914623260498
1.3086557114547759e-05,1.2144415378570557
1.329730700035725e-05,1.2150952816009521
1.3896298205509084e-05,1.2404475212097168
1.3174343034734193e-05,1.2233614921569824
1.2643849386222428e-05,1.2036758661270142
1.2618648815987399e-05,1.1917040348052979
1.2944280806550523e-05,1.2023149728775024
1.2526142368187721e-05,1.186529517173767
1.2828039907617494e-05,1.2004005908966064
1.2615668456419371e-05,1.199113130569458
1.2878632351203123e-05,1.2031341791152954
1.2851345345552546e-05,1.2008723020553589
1.2217712028359528e-05,1.1717184782028198
1.2305557511353982e-05,1.1804372072219849
1.2766623240167973e-05,1.2035597562789917
1.2190472712063637e-05,1.178406834602356
1.185431473004428e-05,1.1493300199508667
1.2062704217896681e-05,1.1626105308532715
1.2050997961523535e-05,1.1665576696395874
1.202402087074006e-05,1.1632931232452393
1.198270290842629e-05,1.1531484127044678
1.2090480095139355e-05,1.155228614807129
1.2385904442453466e-05,1.167937994003296
1.1904728321496805e-05,1.1516093015670776
1.2235760223120452e-05,1.1720099449157715
1.1822092365036951e-05,1.1559860706329346
1.2375020719446184e-05,1.1811727285385132
1.158732170551957e-05,1.1503400802612305
1.1980545095866547e-05,1.1656525135040283
1.1824035368590557e-05,1.157752513885498
1.2107872616979876e-05,1.1536864042282104
1.1969518504884036e-05,1.1462823152542114
1.2081241384294118e-05,1.158053994178772
1.1883747242791287e-05,1.1560536623001099
1.166518870377331e-05,1.1369222402572632
1.2207221743665286e-05,1.1632076501846313
1.1348557159180927e-05,1.1314759254455566
1.1844313016808883e-05,1.1525640487670898
1.1907911066373344e-05,1.1576539278030396
1.139707541824464e-05,1.1378655433654785
